Close_AAPL,Close_AMZN,Close_GOOG,Close_META,Close_TSLA,High_AAPL,High_AMZN,High_GOOG,High_META,High_TSLA,Low_AAPL,Low_AMZN,Low_GOOG,Low_META,Low_TSLA,Open_AAPL,Open_AMZN,Open_GOOG,Open_META,Open_TSLA,Volume_AAPL,Volume_AMZN,Volume_GOOG,Volume_META,Volume_TSLA,Date
-1.3437638647399177,-0.9884277243254143,-1.1677482268462809,-0.6948296681421644,-1.2949146470855468,-1.345573049664398,-1.004831925574964,-1.1677714231147807,-0.6967639808310753,-1.2952452783699786,-1.33933893175401,-0.9706157514930771,-1.1607926563630873,-0.6793735509548028,-1.2953629891912721,-1.3472892110060073,-0.9834623506162542,-1.1520773116299108,-0.6823991542187501,-1.2957251275053165,0.24898064626667687,0.2374729883336008,0.16400991273100454,-0.6342351103712405,0.6497524006355887,2019-05-29
-1.3400286397377728,-0.9921274496721404,-1.165868270558588,-0.6880127780533933,-1.295888532738978,-1.346056515537447,-1.0055086018863257,-1.1752321490711066,-0.7056501934263242,-1.2953207405447553,-1.336592526102883,-0.9702254855837729,-1.1558261544932904,-0.683240429408738,-1.294158486591552,-1.341069451502298,-0.9804093567296084,-1.1671943087292482,-0.6858886162743325,-1.2947460638476949,-0.27715198234245714,-0.33214670120247186,-0.726368461983101,-0.9014388321750273,-0.1119856075707948,2019-05-30
-1.3531427298428154,-1.0453024696802502,-1.1839366264830578,-0.7340695462510298,-1.2977056699648721,-1.3510514347335585,-1.0487699037778975,-1.1921406768282337,-0.7298401178151929,-1.296679009869757,-1.3434791740553773,-1.0159274895345842,-1.1710312817251152,-0.7145943441013902,-1.2959348346586652,-1.3480616974386759,-1.0261140432810416,-1.185175769254921,-0.7091510601101894,-1.2969118739049426,0.14483785465896484,0.4084444312311872,0.11784327007142957,-0.4803087312817671,0.3554106982983011,2019-05-31
-1.3603291396653685,-1.1514979037034596,-1.2689791868304972,-0.8448053285545865,-1.3013815098060597,-1.35133348123292,-1.0861831090712806,-1.2472526121195116,-0.7750108031839643,-1.2985596936672577,-1.3628274023794191,-1.1469321722983234,-1.2667702170035964,-0.8503492480160448,-1.3002600947851417,-1.3506227983473054,-1.064759615136935,-1.230337564973313,-0.7530171448428675,-1.2966685913174332,1.1121212609903333,2.6625202612397127,5.619570672278938,2.1075088041259957,0.8562570663768012,2019-06-03
-1.3345880142975268,-1.1039691496360045,-1.2477563886378369,-0.8169550583037197,-1.2926937063066026,-1.3436394663807731,-1.1314746347360705,-1.259062278414004,-0.8307134233984445,-1.2943223530548102,-1.34540563517939,-1.1353667234642018,-1.255703758088763,-0.8517782498180695,-1.2986662513312222,-1.3512730423447532,-1.143042804956493,-1.2588554949494126,-0.8468144379420781,-1.2992853751924744,0.4291297101022767,0.9419377240631789,2.131103736314803,1.4727843045810343,0.9962950451250172,2019-06-04
-1.3228139368865959,-1.0924445120654434,-1.2614212538041607,-0.8113850297439181,-1.2909181429649752,-1.3228542752855954,-1.1044299887819924,-1.2621865544120483,-0.8270931514969416,-1.2900850207458592,-1.3182691509926534,-1.0906665872876824,-1.2597788510459498,-0.8199198933972268,-1.291220233677989,-1.3153365218936945,-1.078169633288407,-1.24795310148098,-0.8154933694593397,-1.2888538650026533,0.3425903536369367,0.21774938456201345,1.1210565641804833,-0.19310370626625517,0.9403816171952692,2019-06-05
-1.3119329436389218,-1.0719995414376213,-1.2587462550364124,-0.8100549421515311,-1.2853598573522775,-1.3209208372663885,-1.0942147678409142,-1.269759697805282,-0.8190299936843275,-1.2844429859603497,-1.3141290534798815,-1.0765122025486036,-1.2556909516459849,-0.7980647842500728,-1.2851673061446227,-1.3202148530593114,-1.09348629840746,-1.2562181428344295,-0.8086808512330214,-1.2854360336740742,-0.18240493368933625,-0.05923642860785494,0.41458544032409245,-0.6564989184139496,2.2089210468087006,2019-06-06
-1.2919166127094717,-1.0079704332612043,-1.2313662300456594,-0.7683212135328691,-1.2862209141681866,-1.2949390567324348,-1.0351582470580543,-1.2404792270804645,-0.7847199545211044,-1.2845358605669601,-1.2992897939348622,-1.0331128865672372,-1.2369712487322004,-0.7845314025456305,-1.2841331336418909,-1.3062709821979974,-1.0600063639029098,-1.2491013541139047,-0.7931450214259815,-1.285103734496243,0.4085851248908499,0.5037416392500301,0.5652344847921792,-0.37315346046305764,1.410133561248126,2019-06-07
-1.2820504995397173,-0.9350078131451706,-1.213272533351144,-0.7561001097518412,-1.2812445779865447,-1.2810418315389798,-0.934768552450778,-1.2133107160176257,-0.751890532749467,-1.2809950670488475,-1.2753094867341477,-0.956994955138642,-1.2065074198755634,-0.7428379369270883,-1.2807812082463155,-1.284725148315282,-0.9849051123422385,-1.2208989690651653,-0.7550941226727512,-1.2819885188310147,0.08523972259464604,0.7869162362563915,0.05163058520440756,-0.5093727289145209,0.38901152135146605,2019-06-10
-1.2729966382366027,-0.931050411143427,-1.2153670156997571,-0.7288317846856084,-1.278738600404844,-1.2785041787117737,-0.9234936014614717,-1.2016509565857276,-0.7344474809591106,-1.2786964599768438,-1.2671931525983287,-0.9049573831505193,-1.1997822348802538,-0.7177043920014436,-1.2780497915737585,-1.2723262780489726,-0.9060037364697896,-1.194399887074039,-0.7241052713016607,-1.2767134349044027,0.13681851198299536,0.11857789723089436,0.009867997272226247,-0.47776737431475136,0.5903714732993448,2019-06-11
-1.2755139040921168,-0.9418529639807309,-1.2174993157624456,-0.7542713030382381,-1.2833942553173656,-1.278625052397986,-0.960140504441989,-1.2279695985284316,-0.7402892772849616,-1.2772569326366172,-1.2680540440828634,-0.9226761700602327,-1.2125970557668295,-0.750571379445364,-1.2807872911532687,-1.2760256902266427,-0.9437089579037338,-1.2145642752668881,-0.724936086297926,-1.274452683437529,-0.49195735635135235,-0.567924270778131,-0.560684885859429,-0.3235621430892463,1.2582420111592254,2019-06-12
-1.2756764059920085,-0.922542360734193,-1.2026864750248596,-0.7340695462510298,-1.2806329304967647,-1.2753220557103662,-0.9370413509454598,-1.2114237081572312,-0.7504919824602809,-1.2821792037520137,-1.2671932508075614,-0.8994674574192284,-1.1965388287319092,-0.7360293638940134,-1.2816937139076847,-1.2729768284403116,-0.9272974449898949,-1.2074476236208236,-0.7486140609147597,-1.281911385832421,-0.2441038872315513,-0.5088037747791128,-0.5656963964112908,-0.668717712010973,-0.06641814254412462,2019-06-13
-1.2814010072057866,-0.9233545339468376,-1.2070016599698314,-0.7019793350327487,-1.280033158832527,-1.2882120919094082,-0.946094551293115,-1.2132733328661978,-0.7191438000645773,-1.281163412133731,-1.280720522520375,-0.903656562955366,-1.1965108783287763,-0.690721590219149,-1.2799356232637302,-1.285782222528942,-0.9308013510562961,-1.203939698210831,-0.7072401710116395,-1.2813951541194815,-0.455135026792226,-0.48092908985702243,-0.48399358802033243,-0.38225418017536344,-0.20491082264379343,2019-06-14
-1.2767319920551565,-0.9022649782820001,-1.1979799589516267,-0.6381318168498573,-1.274029495782513,-1.2826935242764206,-0.9209525094796766,-1.2051625580996999,-0.6561185417535316,-1.2751556830657238,-1.2730551122413527,-0.8822560558931275,-1.1887323742123965,-0.6536517513024281,-1.2775813642268687,-1.280294249181419,-0.9146990294496739,-1.204116184284433,-0.6698542920865397,-1.2788851867575142,-0.7515971583833506,-0.5900630097054229,-0.7420104494631544,0.4217399034893586,0.7153710578824314,2019-06-17
-1.2582177892704831,-0.8824903603566949,-1.1839744441971334,-0.6426209262000926,-1.2742017037477475,-1.2612232434471176,-0.887778614057472,-1.18365516436284,-0.614732325589408,-1.270662951816216,-1.2605933075501101,-0.8505911186995033,-1.1725466325696476,-0.6295267902926693,-1.2725382775684215,-1.2674884941496283,-0.8826876062332478,-1.174576119279631,-0.5951651968340673,-1.2710289103130858,0.10915286638269957,0.04461438308744176,-0.06606398078628523,0.9358101538122601,0.7905630287080783,2019-06-18
-1.260572875267128,-0.8729252455626814,-1.1855768126602815,-0.6508513848483848,-1.27319812853046,-1.262874973551451,-0.8904475205109778,-1.1953898678546402,-0.6676374043982154,-1.2747087307680012,-1.251985273745768,-0.860114123006244,-1.179563391558672,-0.6524748526699515,-1.273450774527492,-1.25273196352225,-0.8743272541227194,-1.1797371098438376,-0.6533212458103898,-1.2731709956282766,-0.2839760300396236,-0.45874003561398663,-0.13880681576633924,-0.08797645098232139,-0.36665836289354947,2019-06-19
-1.2541173053407577,-0.8608077549858452,-1.1741075994817602,-0.6338086498190247,-1.27724214444807,-1.2599344424353678,-0.8705022280717496,-1.1789938346986546,-0.6424601668417004,-1.2752137245051702,-1.2490338614448995,-0.8427725005053193,-1.1652243410535732,-0.6265006850695657,-1.2763160325576166,-1.2499269517908052,-0.8414914517947423,-1.1615791029886193,-0.6205046411279211,-1.2744230084113284,-0.25573809169190087,-0.2967750342345486,-0.25543833406421285,-0.5177509680925629,0.6299461947865274,2019-06-20
-1.2568780342091892,-0.8696895348947229,-1.160909507430856,-0.6204239105724455,-1.2759119500488911,-1.2589675010547086,-0.8823135711961487,-1.1740074608179325,-0.6355488065879511,-1.277953479730952,-1.248541817542875,-0.8404569095429419,-1.1609709503082304,-0.6171701587314149,-1.2768331144578333,-1.2563091770405215,-0.8636867881128161,-1.1751439790285771,-0.6387822229888152,-1.2784460795548889,1.6485189379931877,0.06368388775435914,0.7857409490740965,-0.003427215827814469,-0.06004849689523525,2019-06-21
-1.2576901572594201,-0.8663379680818742,-1.168934310293108,-0.6082861603066937,-1.2748549251217944,-1.261747061648598,-0.8939205280692898,-1.176644410471892,-0.6192577132663564,-1.2758174052963906,-1.2484599357050892,-0.8486266876524667,-1.1572397126965506,-0.5934655348091749,-1.2734751061553047,-1.2573662965849062,-0.868118071539326,-1.1620586005432507,-0.6082918965469357,-1.2742806005410292,-0.4943334578849729,-0.7668207139135514,-0.052548088691870186,-0.46240515663882564,-0.521998567283476,2019-06-24
-1.2699109055683881,-0.9122683400892789,-1.2057399410948533,-0.6395450030538039,-1.277158996679536,-1.2653723624297073,-0.8945206326011049,-1.186204771681855,-0.6261690691240261,-1.2761192373885046,-1.260265543030399,-0.8861978209801337,-1.191890769837032,-0.6223817732780246,-1.2744058605375335,-1.257813392598513,-0.8691743932716745,-1.1708286292680443,-0.6044701501573977,-1.2735982192391742,-0.2878806603037135,-0.39987111619368765,0.17722207691318553,-0.38373716653516815,-0.4407196273909911,2019-06-25
-1.2527366510696218,-0.8870535975473323,-1.2140042239060855,-0.6493548451291621,-1.277449979889932,-1.2584034809836806,-0.910596809523197,-1.212923217265268,-0.6457513680319139,-1.2750221711480043,-1.2518210407593582,-0.8668139524594114,-1.206611751424933,-0.6292746256586382,-1.275251445520119,-1.260496284962597,-0.89411372873072,-1.2038385080653733,-0.632218936976961,-1.2760191869873794,0.07412710139777415,-0.6868696771965812,0.5781429210621262,-0.6335443175797075,-0.0025520801060000416,2019-06-26
-1.2529803717153571,-0.8787390996789651,-1.218786472127966,-0.6340580731055616,-1.2753299921229673,-1.2560672647432478,-0.9010968430419536,-1.2202590668804099,-0.578941161826492,-1.2775355564564488,-1.2427209569616011,-0.8528678021755004,-1.202727802016142,-0.6212049678147493,-1.2757076983508036,-1.25025206227333,-0.8818502540598563,-1.206993261842599,-0.6293941641692334,-1.2765294853927347,-0.30023928596333765,-0.8379162550596049,-0.646791748977781,-0.7380885183973933,-0.4110197411701341,2019-06-27
-1.2603698606066214,-0.8924677577987351,-1.212603807839331,-0.6049606864220098,-1.274961816046545,-1.2644056966006143,-0.8989259454142,-1.2278822880951246,-0.6256753061508478,-1.2762179161390597,-1.253051042654731,-0.8711330804627893,-1.2051728891357307,-0.6071670379749817,-1.2736089388105736,-1.2567971997277794,-0.8727040489002162,-1.2165960232655395,-0.623827695022602,-1.2756156881185385,0.43945995640393204,-0.38724197194198245,0.3993990447123901,-0.4072748218356583,-0.31458933647969933,2019-06-28
-1.24563171762573,-0.8556514680891962,-1.1911034218221261,-0.6049606864220098,-1.2727586890059146,-1.2443051267006804,-0.8773720610870941,-1.1946650224840638,-0.6085613560150874,-1.2716148978511075,-1.2382939741484018,-0.8312461576651614,-1.1792794619439995,-0.5904394169808649,-1.2702752708381568,-1.2385442549009362,-0.8548240246982528,-1.1893272036016649,-0.585112379703549,-1.2701447880650902,0.16000723457177432,-0.3094041784862538,0.009260541447758154,-0.5465171009436466,-0.05791899997711542,2019-07-01
-1.2408408421522326,-0.8400276080067652,-1.1743221255426803,-0.5883338268060224,-1.2743145325852694,-1.2497834226896103,-0.8710257608240183,-1.1894288961382435,-0.6108652913224772,-1.2739077007791666,-1.2353835146636558,-0.8416928177582669,-1.1735910081816525,-0.5838828596510365,-1.2727451051071288,-1.2456990384614368,-0.8594615011834225,-1.183977103307834,-0.6034732641127856,-1.2709280440841555,-0.5874360704157405,-0.5842264330791368,-0.6660784714046429,-0.8717474172362023,0.13912542281811344,2019-07-02
-1.2340198200736685,-0.8339818449009656,-1.1612880714535976,-0.5700439753439768,-1.2681683511338768,-1.2445064912986563,-0.8623429496695387,-1.1706957097578967,-0.5911183265596646,-1.2666984225761593,-1.2299315341392683,-0.8106392839220469,-1.1536102555003276,-0.5716941895973752,-1.2652686729191298,-1.2380970206543254,-0.8381935422254567,-1.1648346555081834,-0.5938357858754665,-1.2646976127536986,-0.9911704931954434,-1.0650395903273226,-1.0071649168434764,-0.7959439990754155,1.0704693802552794,2019-07-03
-1.2347506599698517,-0.8289414141492055,-1.1486579221573021,-0.5766947956614866,-1.269237251886516,-1.2419284626072116,-0.8568395234988754,-1.1630475772039703,-0.5938333996378641,-1.2702508243821613,-1.2290707316719094,-0.8174042238626261,-1.1507068491135946,-0.5716101688120662,-1.2675255880401426,-1.2378124170749363,-0.8475844665061938,-1.164342560717111,-0.5770537066791557,-1.2675576792162493,-0.5635084382037016,-0.5930316133343098,-0.25194546307352134,-0.7377653034215385,-0.274204275457303,2019-07-05
-1.2518435669063652,-0.8168111380894871,-1.167886924038057,-0.5820155283866096,-1.2708762347395366,-1.2567521201523322,-0.8439427315606005,-1.1716704332524166,-0.5970424777997511,-1.2721082916038835,-1.24747604726886,-0.8135664767494122,-1.1569848409284713,-0.5760653708393214,-1.2688274258534125,-1.2481381366095248,-0.8404736561248319,-1.155042562326179,-0.5852786416834432,-1.269533606454245,0.021324040182650814,-0.4647275581875042,-0.2943155068301707,-0.8290386775835359,-0.49755646548877325,2019-07-08
-1.246890189532976,-0.7704295368861983,-1.157187219128553,-0.5533338896645715,-1.271042513286868,-1.2563089502236209,-0.8005154267271104,-1.1691148142394154,-0.5741689799261989,-1.2728338594179414,-1.2458363260233745,-0.7937530378178382,-1.1621296248248187,-0.5655580691420602,-1.2696669279290447,-1.2546830975867511,-0.8228513241058072,-1.171913548729951,-0.5871064604846455,-1.2708805691352025,-0.3235439159440005,0.2710333039347456,-0.15156338808016917,-0.5137646500570194,-0.43908010321509355,2019-07-09
-1.2388107599553708,-0.7329041446260216,-1.1374408593127838,-0.5240704332097584,-1.2657811318076013,-1.2473665222179458,-0.7559134367565064,-1.1515877683743232,-0.5453714786283022,-1.2682250369860444,-1.23456364858217,-0.7262084504161712,-1.1318213496406369,-0.525377954803456,-1.26610208338551,-1.24391028519241,-0.7601037689642598,-1.147408395814385,-0.545317211945799,-1.2678068951113428,-0.5177539952575198,0.5659816848251668,-0.33516691102564994,-0.14155408639167613,0.11777391832050496,2019-07-10
-1.2448195301672946,-0.7539679326253574,-1.132734536680544,-0.5365405779217488,-1.2659711620060177,-1.2447077833907463,-0.7420463459323744,-1.1378161183252207,-0.5384600018881545,-1.266739059887268,-1.2339485947650655,-0.7263384728834114,-1.120856888160618,-0.5208385967017684,-1.2644839170060764,-1.2379749397718351,-0.722604740588974,-1.1322283853298956,-0.5182330645948199,-1.265439327131395,-0.3515210626599844,0.25699533084221277,-0.35642786488203315,-0.5784139827765401,-0.189646287213023,2019-07-11
-1.238526590957225,-0.7411671071633854,-1.1318638587723373,-0.506279428320787,-1.2621231141995957,-1.2462789675434731,-0.7660520859180381,-1.1449768343635958,-0.5261182209283681,-1.2644868859668215,-1.2319402358694627,-0.7151894929596255,-1.1218756197855528,-0.5296647965950826,-1.2621053263414022,-1.2414712480464136,-0.7449547708414281,-1.1312944863029337,-0.5479757229215094,-1.2644840051923898,-0.539624271263619,-0.6529571543852295,-0.8598568794099642,-0.47144883841421587,0.1281010361181126,2019-07-12
-1.230771649913767,-0.7282891754046439,-1.1249999920278593,-0.5142603362306838,-1.2571230348617368,-1.238746158611607,-0.7585184359741572,-1.14062795448438,-0.5258714106040295,-1.2592395744870288,-1.2245615131082286,-0.7182076022602673,-1.121086105059391,-0.5073051376763873,-1.2589724117030383,-1.2348041001460215,-0.7280408466235537,-1.1276731090175618,-0.5100081123753517,-1.2595886699277223,-0.5865522765526255,-0.4154688640742797,-0.7994150248753891,-0.42936751606762075,0.4672375541577969,2019-07-15
-1.2336544323296794,-0.7425851155649237,-1.1209118100878375,-0.5148424088671761,-1.2577881320613262,-1.2377794728103808,-0.7541513116312683,-1.1309302234469496,-0.5247195824804641,-1.2597561682085907,-1.2266112045389927,-0.7186369741635353,-1.1139547271411692,-0.49654568734653226,-1.2571048113293284,-1.2327715781093642,-0.7419790256412,-1.1287582667915845,-0.512999064270168,-1.2588172720355455,-0.5923911114187785,-0.598163775540182,-0.2906707718833622,-0.6763798082032974,-0.0700552478998514,2019-07-16
-1.2383235118885139,-0.7656212118236897,-1.1300341971427499,-0.5318017903812599,-1.256315410765901,-1.241888223404794,-0.7724365746513202,-1.1312050756332825,-0.5338523945045762,-1.2569815881191413,-1.2275540089905346,-0.7305924903993773,-1.1129739935383254,-0.5092385383841552,-1.2538076495009296,-1.2349667855674444,-0.7465262803781092,-1.1224867021362932,-0.5105896889973248,-1.2550374919677743,-0.7922806529346105,-0.6280510730920261,-0.39515317369187397,-0.6794852069909226,0.23442512118034303,2019-07-17
-1.2289448400102296,-0.7838361975370652,-1.1300595379127953,-0.5402817997679472,-1.2570992832106518,-1.2387060517921236,-0.8037205304765761,-1.144645763059733,-0.5494032321934036,-1.2584675652179176,-1.2257914986087144,-0.7832545672454206,-1.129580075016973,-0.5278156645072721,-1.2546958061298883,-1.2351701705594011,-0.7813587548603836,-1.1341337032945846,-0.5440711229106844,-1.2554053909911103,-0.4711374910842012,-0.16107462767339784,-0.21185337865862727,-0.6887253527712442,-0.7089797037576785,2019-07-18
-1.2414091157403195,-0.8010842073450495,-1.1505379751654912,-0.5604003304917379,-1.2543438878079538,-1.2362083995575857,-0.7928668216943433,-1.1402281385686028,-0.5505549940704983,-1.2560238296368087,-1.2312841873122102,-0.7693604259484057,-1.1335406844062481,-0.5388272144707913,-1.2530350594017825,-1.2278932159383502,-0.7669311376005442,-1.125994861237338,-0.5272057589064744,-1.255025625352606,-0.2980949992134849,-0.31267467400960375,0.3295416248985596,-0.6785599249031812,-0.27746447870362806,2019-07-19
-1.222611001590318,-0.7738713888781713,-1.1404816549977548,-0.5274788782541441,-1.2558284679391853,-1.2332679529391366,-0.8018052617922445,-1.1550869145351554,-0.5485803413056554,-1.254752630774473,-1.2261602930923152,-0.7745251962578042,-1.1403916990772704,-0.5326070221892537,-1.2532966505076664,-1.2365929106192728,-0.7927850739193996,-1.144594454910207,-0.5460649066216026,-1.2532098974193822,-0.20039955627931655,-0.4563752157740259,-0.19545207139798879,-0.5840860887253658,-0.31628539597200717,2019-07-22
-1.2160336357492847,-0.7624500186693535,-1.1302109054895944,-0.5271463563560471,-1.2531621497229246,-1.2265005590146987,-0.7905811638168364,-1.1455266931097736,-0.534839804533165,-1.2557219975446947,-1.2110752509557836,-0.7551802352234627,-1.1307643682596493,-0.514534264616724,-1.2531080542852207,-1.2170390300003764,-0.7607736507029721,-1.1312818798924582,-0.521722488306262,-1.254420377049345,-0.48456826011875176,-0.5552448112106819,-0.5110253722091624,-0.5210464933365734,-0.6591343997892986,2019-07-23
-1.2167239628848527,-0.7543031089766159,-1.1408096342009018,-0.5080252638746884,-1.250365197425696,-1.225533959006522,-0.7860992792241949,-1.1491507514670893,-0.5301499844254041,-1.2524772402782478,-1.2115672544391423,-0.7646250275422749,-1.1368896646373694,-0.545972295214295,-1.250881553698974,-1.2202507201487551,-0.7951554095670342,-1.1465502255147788,-0.5650070920624373,-1.2529606815242886,-0.7282345747067458,-0.5915724691777382,0.2423717140873884,0.6164674201190999,0.4809379458345501,2019-07-24
-1.22342299582414,-0.7890955550957213,-1.1479892933659854,-0.5408637449525813,-1.2717788569448443,-1.22517129759071,-0.7862270936959054,-1.1520253605550805,-0.4984728723716229,-1.2708022595743835,-1.2133708276635788,-0.7557136251005226,-1.1446197627657948,-0.5372304033298104,-1.270719349152636,-1.2152910486080668,-0.7543197489984826,-1.1390803512072152,-0.489653763840465,-1.2681925855691514,-0.8066169484682542,0.16577366339862126,1.1839282420129307,1.0827462168553035,2.619009386943262,2019-07-25
-1.2204998938722262,-0.8287610404906941,-0.998735639735506,-0.5488445254106202,-1.2722420481204748,-1.223197701078455,-0.8504550347655931,-0.9972493483539652,-0.5460296093421985,-1.2732633909803337,-1.211690308852146,-0.8184318976227829,-1.0133510741135474,-0.5541259392309036,-1.2727268563862693,-1.2210232077353464,-0.830322824918665,-1.0302829618862648,-0.5437385593866064,-1.2720969820727492,-0.5379073930213383,0.5635665496694622,5.126316542810847,0.10322105110720108,0.28398774856667164,2019-07-26
-1.212623285730514,-0.8682072056792973,-1.0126149342422535,-0.5805191161192449,-1.267651710248437,-1.2195319606685762,-0.874294576970206,-1.0199689388608035,-0.5727702958463156,-1.2699664047218813,-1.2063612498067022,-0.8626248469232735,-1.0079643403553535,-0.5621116632297333,-1.2704273435119864,-1.2170391351871943,-0.8457810143487139,-1.0088187180919348,-0.5536252648364354,-1.2719961158438189,-0.24419081777546423,0.3452483946569175,1.2050373319131968,-0.39764808559402004,0.1418202729003359,2019-07-29
-1.216277227578611,-0.8861513358553001,-1.0306203251235946,-0.5713741903882222,-1.2637977245292435,-1.2214653527774322,-0.902820584857852,-1.0355903041451606,-0.5803397569452654,-1.265659406078602,-1.2109932463153465,-0.8718093958000224,-1.0142425326319566,-0.5772421256851036,-1.2666860859645104,-1.215819505862727,-0.895865681763921,-1.028554245181257,-0.5836170037136106,-1.2685486094890392,0.6441161894109906,-0.4508908463579468,0.03507741398765206,-0.6908991319225819,-0.07759329008788617,2019-07-30
-1.1989813059815906,-0.927080026959065,-1.0412948827040458,-0.5947353512888536,-1.2641837313337159,-1.1763097014423605,-0.9160236639143132,-1.0366775924410292,-0.5799287033781012,-1.2637322974330403,-1.1946374655616658,-0.9160934600813726,-1.0340271693946674,-0.5841352459828922,-1.26396683510586,-1.1846798059959602,-0.8868611974768194,-1.0315953542448046,-0.5706567811796981,-1.2625555274385076,3.2046336277309044,0.33392744861455226,0.44845110253818854,-0.5204254135790484,0.12389857759828321,2019-07-31
-1.2176983302021573,-0.9418529639807309,-1.0509725421285445,-0.607205623452702,-1.2687918744491993,-1.1897637848621458,-0.9181049355405623,-1.0365400977974593,-0.5823147439768473,-1.2649918880074866,-1.2133298011906641,-0.923157550950397,-1.0366301078455031,-0.5992657452164719,-1.2669355112564877,-1.1949242508181581,-0.920856516347246,-1.0429142295458975,-0.5937530290193749,-1.262763218668792,2.0989133302181657,0.45599240460912094,0.4074478343865923,-0.31866955561160004,-0.04923140635540535,2019-08-01
-1.2356031669642886,-0.9832069199151424,-1.0699239561847544,-0.6380484633345817,-1.2685008912388034,-1.2364904043248728,-0.9839418581763946,-1.0705443536060846,-0.6304475441925761,-1.2697748513647156,-1.2342765832686122,-0.9699783436422247,-1.057998638225912,-0.6228860621348038,-1.268480682752483,-1.2289501586331797,-0.9551865795254852,-1.0596841303140783,-0.6192583372161271,-1.2694683400708193,1.1458792888765281,0.5782083065509213,0.32635248182010207,-0.47584075955671445,-0.44931299548535075,2019-08-02
-1.2789650245043207,-1.058116080625105,-1.122501604886459,-0.6986538611480643,-1.2720757865628796,-1.2678296326324066,-1.0576060533306038,-1.1101101433971292,-0.6876309833862126,-1.2726190811815008,-1.2713744031878254,-1.0470459353506323,-1.1201437412436668,-0.6962693791373944,-1.270579433590414,-1.259602133060926,-1.051607289168401,-1.0984232578039073,-0.6725125372165895,-1.2705067368042824,1.9812021295480409,1.1326830860480965,1.7727047998786287,0.017835259544599195,-0.28125234490311557,2019-08-05
-1.2641050856087663,-1.0288536509022916,-1.1002567612087937,-0.6755425058895451,-1.2706327633261787,-1.2701658942456842,-1.0510939449647443,-1.1042115077058299,-0.6866438563290492,-1.2719631713982749,-1.2653896018362156,-1.041035721242797,-1.094852743019772,-0.6647475009790376,-1.2705976823112735,-1.266431740929077,-1.0232542693912132,-1.1069154674660098,-0.6808207134465785,-1.2691538493040206,0.7809665981659494,0.6356180818146487,0.42400100560334786,-0.30227431752264794,-0.5571635340906582,2019-08-06
-1.2558225769624498,-1.0216735204152088,-1.0951592041687892,-0.6702217731644219,-1.2690472301829676,-1.2641640067354305,-1.0445050699802043,-1.1061048048056683,-0.6818715912222486,-1.2713420864787168,-1.266291400369061,-1.0363523318235626,-1.1080660998147847,-0.6804663611699499,-1.2705672677765076,-1.2700904613031199,-1.046750843124275,-1.116139606243942,-0.681568308093114,-1.2723461979678428,0.6027300062964345,0.36220465606259333,0.02140965793711999,-0.44185882425212963,-0.705606429878533,2019-08-07
-1.2379987013133442,-0.9707672351696669,-1.0562844317884763,-0.6285710157054616,-1.2661493078840236,-1.2481720884637442,-0.9993924066401566,-1.0729064338214072,-0.6492069808321131,-1.2677258390893238,-1.2434588313314876,-0.9828706171649474,-1.0782722039391373,-0.6566776804467592,-1.2664001719331128,-1.2506179060420373,-1.0055159660617896,-1.0822840693411218,-0.6564782139192292,-1.267628878907259,0.14236757836943856,-0.05324890603433735,0.05740141553685443,-0.5055068243013549,-0.6117954948484402,2019-08-08
-1.2448049095048788,-1.0033942138879477,-1.0774693155465647,-0.6477753342502379,-1.268103034093393,-1.2481707337438128,-1.0034401896429013,-1.0743185308499121,-0.643941305850413,-1.268213420394659,-1.2407650438445297,-0.9775238154014124,-1.064795143478508,-0.630871839072691,-1.2656945112150486,-1.2430370569139586,-0.9759521271794156,-1.0631542038583106,-0.6283972767713139,-1.2666794817875582,-0.030754599833197956,-0.4665389095542827,-0.5535472799219289,-0.7444387420406596,-0.8711229912223063,2019-08-09
-1.2468833622633018,-1.032604911580021,-1.0942509019874995,-0.6683927115471027,-1.2716660366021904,-1.2510414635638036,-1.0418874062188626,-1.0979630753241625,-0.6718335194343724,-1.2700650751689402,-1.2413410113213743,-1.0103335458295013,-1.085082867504971,-0.653231180112347,-1.2687726796908338,-1.2498925348623102,-1.0184107964089282,-1.0868520986214505,-0.654567223963415,-1.2684952012325021,-0.18562136381411531,-0.4536078734081144,-0.6487659804073023,-0.7525444666312161,-0.7268260186378508,2019-08-12
-1.212282308696021,-0.9817889115136034,-1.0657855763071236,-0.6427872508750702,-1.268108963511296,-1.2102429448435137,-1.0026101749333132,-1.073193924715222,-0.6406500314757758,-1.2699315798582134,-1.2358684117775622,-1.0064306882288754,-1.0802588089148042,-0.6455820718707017,-1.2695026807390097,-1.2441795908857938,-1.0351442771302828,-1.0966313083070964,-0.6656170255237802,-1.2709755105448286,1.6063503799834151,0.0940743384636417,-0.2062344122822974,-0.5848465945509067,-0.6921133343619507,2019-08-13
-1.2376318965888564,-1.0609133475800623,-1.1073983124983127,-0.7154473003427456,-1.27724214444807,-1.233290604873393,-1.0486933319983511,-1.1012871602131278,-0.6849982684583262,-1.2725436273102204,-1.227186166812785,-1.0360660838880507,-1.0941650358123924,-0.6965217999272615,-1.2761091963166105,-1.2354468507023042,-1.0222496433446868,-1.090511378152326,-0.6632909114433267,-1.2695514148652771,0.8333132740255298,0.546710918895274,0.22551481495839884,-0.2472643961418579,0.19633916302529736,2019-08-14
